ID_ENCUESTA,CONTACTO,RESULTADO
19414374,19,1
19414374,20,1
19414374,21,4
19414374,22,1
19414374,23,7
19414376,1,1
19414376,2,1
19414376,3,1
19414376,4,1
19414376,5,1
19414376,6,1
19414376,7,1
19414376,8,2
19414376,9,1
19414376,10,4
19414376,11,1
19414376,12,4
19414376,13,4
19414376,14,1
19414376,15,7
19415528,1,2
19415528,2,2
19415528,3,1
19415528,4,1
19415528,5,3
19415528,6,7
19415530,1,1
19415530,2,1
19415530,3,1
19415530,4,7
19415536,1,4
19415536,2,2
19415536,3,1
19415536,4,1
19415536,5,7
19415537,1,2
19415537,2,1
19415537,3,2
19415537,4,2
19415537,5,1
19415537,6,7
19418572,1,1
19418572,2,1
19418572,3,1
19418572,4,4
19418572,5,7
19418573,1,1
19418573,2,1
19418573,3,1
19418573,4,4
19418573,5,4
19418573,6,4
19418573,7,7
19418575,1,7
19432418,1,1
19432418,2,4
19432418,3,4
19432418,4,3
19432418,5,4
19432418,6,4
19432418,7,5
19432418,8,4
19432418,9,4
19432418,10,4
19432418,11,1
19432418,12,4
19432418,13,1
19432418,14,1
19432418,15,1
19432418,16,1
19432418,17,1
19432418,18,1
19432418,19,1
19432418,20,1
19432418,21,1
19432418,22,1
19432418,23,1
19432418,24,1
19432418,25,7
19432419,1,1
19432419,2,4
19432419,3,4
19432419,4,4
19432419,5,4
19432419,6,4
19432419,7,3
19432419,8,3
19432419,9,3
19432419,10,2
19432419,11,2
19432419,12,4
19432419,13,4
19432419,14,4
19432419,15,4
19432419,16,4
19432419,17,6
19432419,18,4
19432419,19,7
19432420,1,1
19432420,2,4
19432420,3,4
19432420,4,4
19432420,5,4
19432420,6,4
19432420,7,5
19432420,8,5
18743417,3,3
18743417,4,3
18743417,5,1
18743417,6,6
18743417,7,6
18743417,8,3
18743417,9,3
18743417,10,3
18743417,11,3
18743417,12,7
18743523,1,1
18743523,2,1
18743523,3,1
18743523,4,3
18743523,5,7
18743558,1,1
18743558,2,3
18743558,3,1
18743558,4,1
18743558,5,1
18743558,6,4
18743558,7,1
18743558,8,3
18743558,9,2
18743558,10,1
18743558,11,1
18743558,12,5
18743558,13,6
18743558,14,1
18743558,15,7
18743636,1,7
18743639,1,7
18743640,1,1
18743640,2,1
18743640,3,4
18743640,4,1
18743640,5,1
18743640,6,4
18743640,7,1
18743640,8,4
18743640,9,7
18743641,1,7
18743642,1,7
18743691,1,1
18743691,2,4
18743691,3,1
18743691,4,4
18743691,5,7
18743712,1,1
18743712,2,1
18743712,3,1
18743712,4,1
18743712,5,1
18743712,6,1
18743712,7,1
18743712,8,1
18743712,9,4
18743712,10,4
18743712,11,1
18743712,12,4
18743712,13,1
18743712,14,4
18743712,15,7
18743718,1,1
18743718,2,1
18743718,3,3
18743718,4,3
18743718,5,3
18743718,6,3
18743718,7,6
18743718,8,4
18743718,9,6
18743718,10,7
18743801,1,1
18743801,2,1
18743801,3,1
18743801,4,1
18743801,5,1
18743801,6,1
18743801,7,3
18743801,8,1
18743801,9,4
18743801,10,3
18743801,11,1
18743801,12,1
18743801,13,2
18743801,14,1
18743801,15,1
18743801,16,2
18743801,17,3
18743801,18,1
18743801,19,7
18743822,1,1
18743822,2,4
18743822,3,3
18743822,4,2
18743822,5,4
18743822,6,4
18743822,7,1
18743822,8,1
18743822,9,1
18743822,10,1
18743822,11,3
18743822,12,4
18743822,13,1
18743822,14,7
18743824,1,7
18743973,1,1
18743973,2,1
18743973,3,1
18743973,4,1
18743973,5,1
18743973,6,1
18743973,7,1
18743973,8,1
18743973,9,1
18743973,10,1
18743973,11,7
18744189,1,1
18744189,2,4
18744189,3,2
18744189,4,4
18744189,5,1
18744189,6,1
18744189,7,1
18744189,8,1
18744189,9,7
18744192,1,1
18744192,2,1
18744192,3,1
18744192,4,7
18744222,1,1
18744222,2,1
18744222,3,1
18744222,4,7
18744223,1,1
18744223,2,4
18744223,3,7
18744224,1,1
18744224,2,1
18744224,3,1
18744224,4,7
18744225,1,7
18744226,1,7
18744258,1,7
18744259,1,7
18744261,1,7
18744263,1,7
18744265,1,1
18744265,2,1
18744265,3,1
18744265,4,7
18744266,1,1
18744266,2,1
18744266,3,1
18744266,4,1
18744266,5,2
18744266,6,3
18744266,7,3
18744266,8,1
18744266,9,1
18744266,10,1
18744266,11,1
18744266,12,1
18744266,13,1
18744266,14,1
18744266,15,1
18744266,16,7
18744267,1,1
18744267,2,1
18744267,3,1
18744267,4,4
18744267,5,1
18744267,6,1
18744267,7,7
18744268,1,1
18744268,2,1
18744268,3,1
19081695,5,2
19081695,6,1
19081695,7,1
19081695,8,1
19081695,9,3
19081695,10,1
19081695,11,4
19081695,12,1
19081695,13,1
19081695,14,3
19081695,15,1
19081695,16,1
19081695,17,4
19081695,18,1
19081695,19,1
19081695,20,3
19081695,21,1
19081695,22,1
19081695,23,1
19081695,24,1
19081695,25,7
19081696,1,1
19081696,2,1
19081696,3,1
19081696,4,1
19081696,5,1
19081696,6,3
19081696,7,1
19081696,8,1
19081696,9,1
19081696,10,2
19081696,11,1
19081696,12,3
19081696,13,1
19081696,14,1
19081696,15,4
19081696,16,1
19081696,17,1
19081696,18,3
19081696,19,1
19081696,20,1
19081696,21,4
19081696,22,1
19081696,23,1
19081696,24,3
19081696,25,1
19081696,26,1
19081696,27,1
19081696,28,1
19081696,29,1
19081696,30,1
19081696,31,7
19081697,1,1
19081697,2,1
19081697,3,1
19081697,4,1
19081697,5,1
19081697,6,1
19081697,7,3
19081697,8,1
19081697,9,1
19081697,10,3
19081697,11,1
19081697,12,1
19081697,13,2
19081697,14,1
19081697,15,4
19081697,16,1
19081697,17,1
19081697,18,1
19081697,19,1
19081697,20,1
19081697,21,1
19081697,22,1
19081697,23,1
19081697,24,1
19081697,25,7
19081698,1,1
19081698,2,1
19081698,3,1
19081698,4,1
19081698,5,1
19081698,6,1
19081698,7,1
19081698,8,1
19081698,9,1
19081698,10,3
19081698,11,1
19081698,12,4
19081698,13,1
19081698,14,1
19081698,15,1
19081698,16,4
19081698,17,1
19081698,18,1
19081698,19,1
19081698,20,1
19081698,21,1
19081698,22,1
19081698,23,7
19081699,1,1
19081699,2,1
19081699,3,1
19081699,4,1
19081699,5,1
19081699,6,1
19081699,7,1
19081699,8,1
19081699,9,4
19081699,10,1
19081699,11,1
19081699,12,1
19081699,13,4
19081699,14,1
19081699,15,7
19081700,1,1
19081700,2,1
19081700,3,1
19081700,4,3
19081700,5,1
19081700,6,1
19081700,7,4
19081700,8,1
19081700,9,1
19081700,10,1
19081700,11,4
19081700,12,1
19081700,13,1
19081700,14,1
19081700,15,1
19081700,16,1
19081700,17,4
19081700,18,7
19081701,1,1
19081701,2,1
19081701,3,3
19081701,4,4
19081701,5,1
19081701,6,4
19081701,7,1
19081701,8,3
19081701,9,4
19081701,10,1
19081701,11,1
19081701,12,1
19081701,13,1
19081701,14,1
19081701,15,4
19081701,16,7
19081702,1,1
19081702,2,1
19081702,3,1
19081702,4,1
19081702,5,1
19081702,6,1
19081702,7,1
19081702,8,2
19081702,9,1
19081702,10,1
19081702,11,4
19081702,12,1
19081702,13,1
19081702,14,4
19081702,15,1
19081702,16,1
19081702,17,2
19081702,18,1
19081702,19,1
19081702,20,4
19081702,21,3
19081702,22,7
19081703,1,1
19081703,2,1
19081703,3,1
19081703,4,1
19081703,5,1
19081703,6,1
19081703,7,1
19081703,8,1
19081703,9,1
19081703,10,1
19081703,11,1
19081703,12,1
19081703,13,2
19081703,14,1
19202452,5,1
19202452,6,3
19202452,7,4
19202452,8,4
19202452,9,7
19202454,1,1
19202454,2,3
19202454,3,4
19202454,4,4
19202454,5,1
19202454,6,3
19202454,7,4
19202454,8,2
19202454,9,1
19202454,10,4
19202454,11,2
19202454,12,1
19202454,13,4
19202454,14,7
19202455,1,2
19202455,2,1
19202455,3,1
19202455,4,3
19202455,5,4
19202455,6,1
19202455,7,1
19202455,8,4
19202455,9,1
19202455,10,1
19202455,11,1
19202455,12,7
19202459,1,1
19202459,2,1
19202459,3,1
19202459,4,4
19202459,5,1
19202459,6,1
19202459,7,1
19202459,8,1
19202459,9,6
19202459,10,7
19202460,1,1
19202460,2,4
19202460,3,1
19202460,4,2
19202460,5,4
19202460,6,1
19202460,7,4
19202460,8,1
19202460,9,7
19202461,1,1
19202461,2,4
19202461,3,7
19202502,1,1
19202502,2,1
19202502,3,4
19202502,4,1
19202502,5,7
19202503,1,1
19202503,2,1
19202503,3,4
19202503,4,7
19202544,1,1
19202544,2,1
19202544,3,4
19202544,4,4
19202544,5,1
19202544,6,7
19202548,1,1
19202548,2,1
19202548,3,1
19202548,4,1
19202548,5,1
19202548,6,1
19202548,7,1
19202548,8,4
19202548,9,1
19202548,10,1
19202548,11,4
19202548,12,7
19202549,1,1
19202549,2,1
19202549,3,1
19202549,4,1
19202549,5,1
19202549,6,4
19202549,7,4
19202549,8,7
19202550,1,7
19202551,1,4
19202551,2,1
19202551,3,1
19202551,4,1
19202551,5,1
19202551,6,1
19202551,7,1
19202551,8,1
19202551,9,4
19202551,10,1
19202551,11,4
19202551,12,1
19202551,13,4
19202551,14,2
19202551,15,1
19202551,16,1
19202551,17,1
19202551,18,4
19202551,19,1
19202551,20,1
19202551,21,1
19202551,22,1
19202551,23,1
19202551,24,3
19202551,25,1
19202551,26,1
19202551,27,7
19202552,1,1
19202552,2,4
19202552,3,7
19202599,1,7
19202650,1,7
19202651,1,7
19202652,1,7
19202657,1,7
19202658,1,7
19202659,1,7
19202660,1,7
19202661,1,1
19202661,2,1
19202661,3,1
19202661,4,1
19202661,5,1
19202661,6,7
19202662,1,1
19202662,2,1
19202662,3,1
19202662,4,1
19202662,5,7
19202663,1,1
19202663,2,1
19202663,3,1
19202663,4,1
19202663,5,1
19202663,6,1
19202663,7,1
19202663,8,1
19202663,9,1
19202663,10,1
19202663,11,1
19202663,12,1
18550399,1,1
18550399,2,2
18550399,3,2
18550399,4,2
18550399,5,2
18550399,6,2
18550399,7,2
18550399,8,2
18550399,9,2
18550399,10,2
18550399,11,2
18550399,12,2
18550399,13,2
18550399,14,2
18550399,15,1
18550399,16,7
18550400,1,2
18550400,2,2
18550400,3,2
18550400,4,1
18550400,5,2
18550400,6,2
18550400,7,1
18550400,8,2
18550400,9,1
18550400,10,7
18550407,1,2
18550407,2,2
18550407,3,2
18550407,4,2
18550407,5,2
18550407,6,1
18550407,7,3
18550407,8,4
18550407,9,7
18550487,1,1
18550487,2,4
18550487,3,5
18550487,4,7
18550490,1,1
18550490,2,1
18550490,3,1
18550490,4,7
18550491,1,1
18550491,2,4
18550491,3,4
18550491,4,7
18550492,1,1
18550492,2,1
18550492,3,4
18550492,4,4
18550492,5,7
18550493,1,1
18550493,2,1
18550493,3,4
18550493,4,4
18550493,5,1
18550493,6,7
18550495,1,1
18550495,2,1
18550495,3,1
18550495,4,7
18550917,1,1
18550917,2,1
18550917,3,1
18550917,4,7
18551219,1,1
18551219,2,1
18551219,3,1
18551219,4,1
18551219,5,7
18551220,1,1
18551220,2,1
18551220,3,2
18551220,4,4
18551220,5,1
18551220,6,1
18551220,7,1
18551220,8,2
18551220,9,1
18551220,10,1
18551220,11,7
18551221,1,1
18551221,2,1
18551221,3,1
18551221,4,1
18551221,5,2
18551221,6,7
18551222,1,1
18551222,2,1
18551222,3,1
18551222,4,1
18551222,5,1
18551222,6,1
18551222,7,2
18551222,8,7
18551223,1,1
18551223,2,2
18551223,3,2
18551223,4,2
18551223,5,2
18551223,6,2
18551223,7,2
18551223,8,2
18551223,9,2
18551223,10,2
18551223,11,2
18551223,12,1
18551223,13,1
18551223,14,2
18551223,15,2
18551223,16,1
18551223,17,2
18551223,18,2
18551223,19,2
18551223,20,2
18551223,21,1
18551223,22,7
18551224,1,1
18551224,2,1
18551224,3,1
18551224,4,2
18551224,5,2
18551224,6,2
18551224,7,1
18551224,8,1
18551224,9,1
18551224,10,2
18551224,11,2
18551224,12,2
18551224,13,1
18551224,14,2
18551224,15,1
18551224,16,1
18551224,17,1
18551224,18,1
18551224,19,1
18551224,20,1
18551224,21,1
18551224,22,1
18551224,23,1
18551224,24,1
18551224,25,3
18551224,26,1
18551224,27,1
18551224,28,1
18551224,29,3
18551224,30,1
18551224,31,1
18551224,32,2
18551224,33,2
18551224,34,2
18551224,35,2
18551224,36,2
18551224,37,5
18551224,38,5
18551224,39,5
18551224,40,1
18551224,41,1
18551224,42,1
18551224,43,2
18551224,44,2
18551224,45,1
18551224,46,1
18551224,47,1
18551224,48,1
18551224,49,7
18552697,1,1
18552697,2,1
18552697,3,1
18552697,4,4
19080395,1,1
19080395,2,1
19080395,3,1
19080395,4,4
19080395,5,1
19080395,6,1
19080395,7,4
19080395,8,7
19080396,1,1
19080396,2,4
19080396,3,1
19080396,4,1
19080396,5,3
19080396,6,1
19080396,7,4
19080396,8,7
19080398,1,1
19080398,2,4
19080398,3,4
19080398,4,1
19080398,5,1
19080398,6,1
19080398,7,1
19080398,8,1
19080398,9,1
19080398,10,1
19080398,11,7
19080399,1,1
19080399,2,1
19080399,3,4
19080399,4,1
19080399,5,1
19080399,6,5
19080399,7,1
19080399,8,4
19080399,9,1
19080399,10,1
19080399,11,4
19080399,12,7
19080400,1,1
19080400,2,1
19080400,3,1
19080400,4,1
19080400,5,2
19080400,6,4
19080400,7,4
19080400,8,1
19080400,9,7
19080402,1,1
19080402,2,2
19080402,3,2
19080402,4,7
19080403,1,1
19080403,2,1
19080403,3,1
19080403,4,4
19080403,5,4
19080403,6,4
19080403,7,1
19080403,8,1
19080403,9,1
19080403,10,1
19080403,11,1
19080403,12,7
19080404,1,1
19080404,2,1
19080404,3,1
19080404,4,4
19080404,5,1
19080404,6,1
19080404,7,1
19080404,8,7
19080407,1,1
19080407,2,1
19080407,3,3
19080407,4,1
19080407,5,4
19080407,6,4
19080407,7,1
19080407,8,7
19080408,1,1
19080408,2,1
19080408,3,1
19080408,4,1
19080408,5,4
19080408,6,1
19080408,7,4
19080408,8,1
19080408,9,1
19080408,10,5
19080408,11,4
19080408,12,7
19080409,1,1
19080409,2,1
19080409,3,1
19080409,4,4
19080409,5,7
19080410,1,1
19080410,2,1
19080410,3,1
19080410,4,3
19080410,5,1
19080410,6,4
19080410,7,1
19080410,8,4
19080410,9,1
19080410,10,4
19080410,11,3
19080410,12,7
19080888,1,1
19080888,2,1
19080888,3,1
19080888,4,1
19080888,5,7
19081103,1,7
19081104,1,1
19081104,2,1
19081104,3,4
19081104,4,5
19402213,3,1
19402213,4,1
19402213,5,7
19402214,1,1
19402214,2,1
19402214,3,3
19402214,4,1
19402214,5,1
19402214,6,7
19402215,1,4
19402215,2,3
19402215,3,1
19402215,4,7
19402216,1,4
19402216,2,7
19402217,1,7
19402218,1,1
19402218,2,1
19402218,3,1
19402218,4,7
19403170,1,1
19403170,2,1
19403170,3,7
19403171,1,1
19403171,2,7
19403172,1,2
19403172,2,1
19403172,3,3
19403172,4,4
19403172,5,1
19403172,6,4
19403172,7,1
19403172,8,1
19403172,9,7
19403173,1,7
19403379,1,5
19403379,2,1
19403379,3,4
19403379,4,3
19403379,5,7
19403380,1,1
19403380,2,4
19403380,3,1
19403380,4,2
19403380,5,5
19403380,6,3
19403380,7,3
19403380,8,2
19403380,9,2
19403380,10,2
19403380,11,2
19403380,12,2
19403380,13,7
19403381,1,1
19403381,2,3
19403381,3,5
19403381,4,2
19403381,5,4
19403381,6,4
19403381,7,3
19403381,8,2
19403381,9,2
19403381,10,2
19403381,11,4
19403381,12,7
19403382,1,6
19403382,2,3
19403382,3,1
19403382,4,2
19403382,5,4
19403382,6,6
19403382,7,4
19403382,8,2
19403382,9,5
19403382,10,1
19403382,11,5
19403382,12,7
19403383,1,6
19403383,2,1
19403383,3,3
19403383,4,1
19403383,5,7
19403384,1,2
19403384,2,5
19403384,3,4
19403384,4,2
19403384,5,1
19403384,6,6
19403384,7,3
19403384,8,2
19403384,9,2
19403384,10,5
19403384,11,2
19403384,12,7
19403386,1,4
19403386,2,4
19403386,3,2
19403386,4,7
19403387,1,2
19403387,2,5
19403387,3,1
19403387,4,2
19403387,5,4
19403387,6,6
19403387,7,7
19403388,1,5
19403388,2,6
19403388,3,3
19403388,4,5
19403388,5,2
19403388,6,3
19403388,7,3
19403388,8,2
19403388,9,2
19403388,10,6
19403388,11,3
19403388,12,7
19403392,1,2
19403392,2,1
19403392,3,5
19403392,4,2
19403392,5,1
19403392,6,2
19403392,7,4
19403392,8,4
19403392,9,7
19403393,1,1
19403393,2,5
19403393,3,2
19403393,4,5
19403393,5,3
19403393,6,4
19403393,7,5
19403393,8,5
19403393,9,2
19403393,10,6
19403393,11,7
19403394,1,5
19403394,2,6
19403394,3,2
19403394,4,2
19403394,5,2
19403394,6,6
19403394,7,2
19403394,8,3
19403394,9,7
19403395,1,5
19403395,2,5
19403395,3,2
19403395,4,5
19403395,5,5
19403395,6,2
19403395,7,6
19403395,8,2
19403395,9,7
19403396,1,4
19403396,2,2
19403396,3,4
19403396,4,3
19403396,5,1
19403396,6,2
19403396,7,5
19403396,8,5
19403396,9,2
18742644,1,7
18742645,1,4
18742645,2,1
18742645,3,1
18742645,4,7
18742646,1,1
18742646,2,1
18742646,3,4
18742646,4,6
18742646,5,7
18742651,1,1
18742651,2,4
18742651,3,6
18742651,4,6
18742651,5,3
18742651,6,3
18742651,7,3
18742651,8,7
18742763,1,1
18742763,2,1
18742763,3,1
18742763,4,1
18742763,5,1
18742763,6,1
18742763,7,1
18742763,8,1
18742763,9,1
18742763,10,4
18742763,11,7
18742802,1,1
18742802,2,2
18742802,3,2
18742802,4,1
18742802,5,1
18742802,6,1
18742802,7,1
18742802,8,1
18742802,9,5
18742802,10,4
18742802,11,7
18742803,1,1
18742803,2,1
18742803,3,4
18742803,4,4
18742803,5,4
18742803,6,4
18742803,7,7
18742804,1,1
18742804,2,1
18742804,3,2
18742804,4,4
18742804,5,4
18742804,6,4
18742804,7,1
18742804,8,1
18742804,9,7
18742805,1,1
18742805,2,1
18742805,3,7
18742806,1,7
18742807,1,1
18742807,2,1
18742807,3,4
18742807,4,7
18742808,1,7
18742809,1,1
18742809,2,1
18742809,3,1
18742809,4,7
18742810,1,1
18742810,2,1
18742810,3,1
18742810,4,7
18742862,1,1
18742862,2,1
18742862,3,1
18742862,4,2
18742862,5,7
18742884,1,1
18742884,2,1
18742884,3,1
18742884,4,3
18742884,5,3
18742884,6,4
18742884,7,7
18742912,1,7
18742913,1,7
18742914,1,7
18742934,1,3
18742934,2,1
18742934,3,7
18742935,1,3
18742935,2,1
18742935,3,1
18742935,4,1
18742935,5,1
18742935,6,1
18742935,7,1
18742935,8,3
18742935,9,1
18742935,10,4
18742935,11,7
18742936,1,4
18742936,2,1
18742936,3,1
18742936,4,3
18742936,5,4
18742936,6,7
18742937,1,1
18742937,2,4
18742937,3,4
18742937,4,1
18742937,5,7
18742938,1,3
18742938,2,1
18742938,3,1
18742938,4,7
18742939,1,1
18742939,2,4
18742939,3,1
18742939,4,4
18742939,5,4
18742939,6,4
18742939,7,4
18742939,8,4
18742939,9,4
18742939,10,4
18742939,11,4
18742939,12,4
19202310,1,7
19202311,1,7
19202312,1,7
19202314,1,7
19202317,1,7
19202318,1,7
19202319,1,1
19202319,2,1
19202319,3,1
19202319,4,1
19202319,5,3
19202319,6,4
19202319,7,4
19202319,8,7
19202320,1,1
19202320,2,1
19202320,3,3
19202320,4,4
19202320,5,6
19202320,6,1
19202320,7,3
19202320,8,3
19202320,9,7
19202321,1,1
19202321,2,1
19202321,3,1
19202321,4,4
19202321,5,4
19202321,6,3
19202321,7,4
19202321,8,7
19202322,1,1
19202322,2,4
19202322,3,7
19202323,1,7
19202324,1,1
19202324,2,2
19202324,3,2
19202324,4,1
19202324,5,1
19202324,6,1
19202324,7,2
19202324,8,2
19202324,9,7
19202325,1,1
19202325,2,2
19202325,3,4
19202325,4,4
19202325,5,1
19202325,6,2
19202325,7,2
19202325,8,4
19202325,9,4
19202325,10,4
19202325,11,2
19202325,12,2
19202325,13,2
19202325,14,2
19202325,15,2
19202325,16,2
19202325,17,2
19202325,18,2
19202325,19,2
19202325,20,1
19202325,21,1
19202325,22,1
19202325,23,4
19202325,24,1
19202325,25,1
19202325,26,1
19202325,27,1
19202325,28,1
19202325,29,4
19202325,30,1
19202325,31,7
19202326,1,1
19202326,2,1
19202326,3,2
19202326,4,2
19202326,5,2
19202326,6,4
19202326,7,7
19202327,1,1
19202327,2,1
19202327,3,1
19202327,4,1
19202327,5,2
19202327,6,2
19202327,7,2
19202327,8,2
19202327,9,2
19202327,10,3
19202327,11,4
19202327,12,4
19202327,13,1
19202327,14,7
19202328,1,1
19202328,2,1
19202328,3,4
19202328,4,1
19202328,5,4
19202328,6,4
19202328,7,4
19202328,8,1
19202328,9,3
19202328,10,1
19202328,11,1
19202328,12,1
19202328,13,1
19202328,14,1
19202328,15,1
19202328,16,1
19202328,17,7
19202329,1,1
19202329,2,1
19202329,3,1
19202329,4,2
19202329,5,2
19202329,6,2
19202329,7,3
19202329,8,1
19202329,9,1
19202329,10,4
19202329,11,4
19202329,12,1
19202329,13,1
19202329,14,4
19202329,15,3
19202329,16,3
19202329,17,1
19202329,18,1
19202329,19,4
19202329,20,1
19202329,21,1
19202329,22,4
19202329,23,1
19202329,24,1
19202329,25,2
19202329,26,1
19202329,27,1
19202329,28,3
19202329,29,1
19202329,30,1
19202329,31,3
19202329,32,1
19202329,33,7
19202330,1,1
19202330,2,1
19202330,3,1
19202330,4,1
19202330,5,2
19202330,6,1
19202330,7,4
19202330,8,1
19202330,9,4
19202330,10,2
19202330,11,2
19202330,12,2
19202330,13,2
19202330,14,2
19202330,15,2
19202330,16,2
19202330,17,4
19202330,18,4
19202330,19,7
19202404,1,1
19202404,2,1
19202404,3,1
19202404,4,2
19202404,5,1
19202404,6,3
19202404,7,2
19202404,8,2
19202404,9,2
19202404,10,7
19202407,1,1
19202407,2,1
19202407,3,1
19202407,4,1
19202407,5,1
19202407,6,1
19202407,7,1
19202407,8,1
18544149,1,1
18544149,2,4
18544149,3,1
18544149,4,4
18544149,5,1
18544149,6,1
18544149,7,4
18544149,8,1
18544149,9,4
18544149,10,7
18544151,1,4
18544151,2,1
18544151,3,1
18544151,4,1
18544151,5,7
18544155,1,7
18544165,1,1
18544165,2,7
18544260,1,6
18544260,2,1
18544260,3,1
18544260,4,4
18544260,5,7
18544261,1,4
18544261,2,7
18544262,1,7
18544263,1,1
18544263,2,7
18544264,1,7
18544265,1,2
18544265,2,1
18544265,3,2
18544265,4,2
18544265,5,2
18544265,6,2
18544265,7,2
18544265,8,2
18544265,9,2
18544265,10,1
18544265,11,1
18544265,12,1
18544265,13,3
18544265,14,1
18544265,15,3
18544265,16,2
18544265,17,2
18544265,18,2
18544265,19,1
18544265,20,4
18544265,21,4
18544265,22,4
18544265,23,1
18544265,24,7
18544278,1,7
18544279,1,7
18544280,1,7
18544335,1,7
18544363,1,1
18544363,2,4
18544363,3,6
18544363,4,4
18544363,5,6
18544363,6,6
18544363,7,7
18544364,1,1
18544364,2,7
18544365,1,1
18544365,2,7
18544366,1,3
18544366,2,1
18544366,3,1
18544366,4,6
18544366,5,7
18544427,1,7
18544428,1,7
18544432,1,1
18544432,2,3
18544432,3,4
18544432,4,4
18544432,5,3
18544432,6,1
18544432,7,1
18544432,8,1
18544432,9,7
18544435,1,6
18544435,2,1
18544435,3,1
18544435,4,7
18544436,1,3
18544436,2,5
18544436,3,4
18544436,4,5
19081104,5,1
19081104,6,1
19081104,7,2
19081104,8,5
19081104,9,4
19081104,10,1
19081104,11,4
19081104,12,1
19081104,13,7
19081105,1,1
19081105,2,1
19081105,3,4
19081105,4,4
19081105,5,3
19081105,6,3
19081105,7,1
19081105,8,2
19081105,9,4
19081105,10,4
19081105,11,2
19081105,12,7
19081106,1,1
19081106,2,3
19081106,3,4
19081106,4,4
19081106,5,1
19081106,6,4
19081106,7,2
19081106,8,3
19081106,9,4
19081106,10,7
19081107,1,1
19081107,2,5
19081107,3,4
19081107,4,1
19081107,5,3
19081107,6,1
19081107,7,3
19081107,8,1
19081107,9,3
19081107,10,3
19081107,11,1
19081107,12,7
19081108,1,1
19081108,2,1
19081108,3,1
19081108,4,4
19081108,5,4
19081108,6,1
19081108,7,4
19081108,8,3
19081108,9,3
19081108,10,4
19081108,11,1
19081108,12,4
19081108,13,7
19081109,1,1
19081109,2,1
19081109,3,1
19081109,4,4
19081109,5,1
19081109,6,3
19081109,7,3
19081109,8,4
19081109,9,1
19081109,10,7
19081110,1,1
19081110,2,1
19081110,3,4
19081110,4,3
19081110,5,4
19081110,6,3
19081110,7,4
19081110,8,4
19081110,9,1
19081110,10,4
19081110,11,1
19081110,12,7
19081111,1,1
19081111,2,4
19081111,3,1
19081111,4,5
19081111,5,5
19081111,6,2
19081111,7,3
19081111,8,1
19081111,9,1
19081111,10,7
19081112,1,1
19081112,2,1
19081112,3,1
19081112,4,3
19081112,5,4
19081112,6,1
19081112,7,3
19081112,8,4
19081112,9,4
19081112,10,7
19081113,1,1
19081113,2,4
19081113,3,3
19081113,4,4
19081113,5,1
19081113,6,1
19081113,7,1
19081113,8,1
19081113,9,4
19081113,10,1
19081113,11,7
19081115,1,1
19081115,2,1
19081115,3,1
19081115,4,4
19081115,5,4
19081115,6,4
19081115,7,3
19081115,8,7
19081116,1,1
19081116,2,1
19081116,3,1
19081116,4,1
19081116,5,1
19081116,6,4
18742939,13,3
18742939,14,7
18742941,1,4
18742941,2,1
18742941,3,4
18742941,4,4
18742941,5,1
18742941,6,4
18742941,7,4
18742941,8,1
18742941,9,1
18742941,10,1
18742941,11,4
18742941,12,1
18742941,13,1
18742941,14,4
18742941,15,4
18742941,16,6
18742941,17,6
18742941,18,4
18742941,19,1
18742941,20,4
18742941,21,1
18742941,22,7
18743008,1,7
18743009,1,7
18743010,1,7
18743011,1,7
18743017,1,7
18743018,1,7
18743019,1,7
18743020,1,7
18743021,1,7
18743022,1,7
18743023,1,7
18743024,1,7
18743025,1,7
18743026,1,7
18743027,1,7
18743029,1,7
18743030,1,7
18743031,1,7
18743032,1,7
18743033,1,7
18743034,1,7
18743035,1,7
18743036,1,7
18743037,1,7
18743038,1,7
19202407,9,1
19202407,10,1
19202407,11,1
19202407,12,1
19202407,13,1
19202407,14,1
19202407,15,1
19202407,16,1
19202407,17,1
19202407,18,3
19202407,19,1
19202407,20,3
19202407,21,1
19202407,22,1
19202407,23,1
19202407,24,1
19202407,25,1
19202407,26,1
19202407,27,1
19202407,28,1
19202407,29,1
19202407,30,1
19202407,31,1
19202407,32,1
19202407,33,1
19202407,34,1
19202407,35,1
19202407,36,1
19202407,37,1
19202407,38,1
19202407,39,1
19202407,40,1
19202407,41,1
19202407,42,1
19202407,43,1
19202407,44,1
19202407,45,1
19202407,46,1
19202407,47,1
19202407,48,1
19202407,49,1
19202407,50,1
19202407,51,7
19202408,1,7
19202409,1,1
19202409,2,1
19202409,3,1
19202409,4,1
19202409,5,1
19202409,6,1
19202409,7,1
19202409,8,1
19202409,9,1
19202409,10,1
19202409,11,1
19202409,12,1
19202409,13,3
19202409,14,1
19202409,15,3
19202409,16,1
19202409,17,3
19202409,18,1
19202409,19,3
19202409,20,1
19202409,21,1
19202409,22,1
19202409,23,7
19202410,1,1
19202410,2,1
19202410,3,1
19202410,4,1
19202410,5,1
19202410,6,1
19202410,7,1
19202410,8,1
19202410,9,1
19202410,10,1
19202410,11,1
19202410,12,1
19202410,13,1
18544436,5,5
18544436,6,5
18544436,7,5
18544436,8,5
18544436,9,4
18544436,10,5
18544436,11,5
18544436,12,5
18544436,13,5
18544436,14,1
18544436,15,1
18544436,16,1
18544436,17,1
18544436,18,1
18544436,19,1
18544436,20,1
18544436,21,1
